"cluster"	"ASV"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"	"BOLD_bin"	"SCFYMN"	"SKVHMG"	"SDD4G5"	"SFKMCD"	"SM6D3B"	"SQYDDG"	"SHLY4A"	"SKA8NJ"	"SASQEH"	"ST2SCC"	"SSJSP9"	"SZCD49"	"SK91LD"	"SQ1CGZ"	"SZNYJX"	"S6TGBG"	"SCECHR"	"SUNVYF"	"SWKRGL"	"SGZUHD"	"SUXVVU"	"SSY7BM"	"SNYBEM"	"SQQBCH"	"SUTTXP"	"S8APX1"	"SLWUQ2"	"S5MEZA"	"SY34ZS"	"STHFJP"	"SKYQAL"	"SIRUBH"	"SCNXZK"	"SUXEKB"	"SQVR9H"	"SIUQ3G"	"SG3CB2"	"SBWPUY"	"SC1YIM"	"SACBBR"
"Chamaemyiidae_cluster5"	"7022a468f55bb398f245cbe868409751"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chamaemyiidae"	"Leucopis"	"Leucopis_X"	"BOLD:ACI3291"	0	0	0	0	0	0	487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chamaemyiidae_cluster8"	"a9c3b75297a61250448fca18e2cf55a5"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chamaemyiidae"	"Chamaemyia"	"Chamaemyia geniculata"	"BOLD:AAG9061"	0	0	0	0	0	0	0	634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chamobatidae_cluster1"	"c67ddc7f4f0cede2f1e299678dc12f08"	"Animalia"	"Arthropoda"	"Arachnida"	"Sarcoptiformes"	"Chamobatidae"	"Chamobates"	"Chamobates borealis"	"BOLD:ACF8254"	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chamobatidae_cluster3"	"27ca4b7cf2449dba47cbce281515d5fd"	"Animalia"	"Arthropoda"	"Arachnida"	"Sarcoptiformes"	"Chamobatidae"	"Chamobates"	"Chamobates cuspidatus"	"BOLD:ACF8253"	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chaoboridae_cluster1"	"c444400b3ff3f3799b2b97fca7003585"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chaoboridae"	"Chaoborus"	"Chaoborus flavicans"	"BOLD:ACB8413"	0	0	0	0	0	0	0	5086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cheiracanthiidae_cluster2"	"592ca5394935222b9607d9fb8a61afa6"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	"Cheiracanthiidae"	"Cheiracanthium"	"Cheiracanthium erraticum"	"BOLD:ABA3437"	0	0	0	0	542	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cheyletidae_cluster1"	"f34084a272aa1712a03a373e9dfeb930"	"Animalia"	"Arthropoda"	"Arachnida"	"Trombidiformes"	"Cheyletidae"	"Cheyletus"	"Cheyletus_X"	"BOLD:ACB3980"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chironomidae_cluster1"	"6f05d2fbb811212c1ca60c3567387956"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Bryophaenocladius"	"Bryophaenocladius_X"	"BOLD:AAG1021"	0	0	0	0	0	835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4839	2206	69498	25315	35763	0	4786	0	0	0	0	0	0	0	0
"Chironomidae_cluster10"	"bb58ac987f7d4959c267b0a9b3ac6243"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Smittia"	"Smittia_X"	"BOLD:ACP4736"	0	0	388	608	0	2491	0	0	0	0	0	0	0	19768	0	0	0	12	0	0	0	0	0	0	4055	0	0	0	0	0	5477	0	0	0	0	0	0	0	0	0
"Chironomidae_cluster100"	"2b87dcf0d62ca16ec4addb1fe80431e5"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Tanytarsus"	"Tanytarsus brundini"	"BOLD:AAP5616"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	649	0	1092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chironomidae_cluster101"	"ce29ad21e68fdec7dd1684ca4dfbd7b4"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Ablabesmyia"	"Ablabesmyia longistyla"	"BOLD:ACT6922"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chironomidae_cluster1010"	"55c86d9d13f7069866b7b1452fbf21ba"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Protanypus"	"Protanypus caudatus"	"BOLD:ACO4299"	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chironomidae_cluster1018"	"f3d4ad4ab395f9ce20aefe47d0acbb82"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"unclassified.Chironomidae"	"unclassified.Chironomidae"	"unclassified.Chironomidae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chironomidae_cluster1024"	"1672372cd4ce116c763332c875d3ad39"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Chironomidae_X"	"Chironomidae_XX"	"BOLD:ADD5715"	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chironomidae_cluster1041"	"a1bfd48ec9bb038a49201e3590d15a2a"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Tanytarsus"	"Tanytarsus adustus"	"BOLD:AAE9561"	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chironomidae_cluster105"	"3fd13e04c5f01b43089579bf0c08bac7"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Smittia"	"Smittia edwardsi"	"BOLD:ADV7271"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5160	0	0	0	0	0	0	0	0	0
"Chironomidae_cluster1062"	"efbea334efb88e157f45a9db205c336d"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"unclassified.Chironomidae"	"unclassified.Chironomidae"	"unclassified.Chironomidae"	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chironomidae_cluster1066"	"a0a7020abc28f9ef7d041c81384dbbed"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Diamesa"	"Diamesa incallida"	"BOLD:ADF1127"	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chironomidae_cluster107"	"1c6e71719c9fd3e457e85e4f81e41584"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Paraphaenocladius"	"Paraphaenocladius_X"	"BOLD:ACF8295"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8392	0	0	0	0	0	0	0	0	0
"Chironomidae_cluster1088"	"28a94035bf64f1fc2a83439dd79171cc"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Chironomus"	"Chironomus maturus"	"BOLD:AAG5544"	0	0	0	0	0	0	0	0	0	0	0	536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chironomidae_cluster11"	"3509b9a8cb1a652065b57985fdaf9565"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Georthocladius"	"Georthocladius_X"	"BOLD:ACD9509"	0	0	0	0	0	0	0	0	0	0	0	1456	0	0	0	0	0	0	0	34	0	0	0	0	0	3476	2471	0	0	0	0	52174	0	0	0	0	0	0	0	45612
"Chironomidae_cluster110"	"2f1b7eddba21d8b66596d52f644b27d1"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"unclassified.Chironomidae"	"unclassified.Chironomidae"	"unclassified.Chironomidae"	0	0	0	0	0	0	0	0	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chironomidae_cluster1104"	"7d30884fd655de99e2c672133c538b5f"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Xenopelopia"	"unclassified.Xenopelopia"	"unclassified.Xenopelopia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chironomidae_cluster1106"	"ecb9ca8c0c93a55803bb884b27990947"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Rheopelopia"	"Rheopelopia ornata"	"BOLD:ADA4590"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chironomidae_cluster111"	"857ee7e461c2445b93127fe06811e7cc"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Stempellinella"	"Stempellinella brevis"	"BOLD:AAF3516"	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	1340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chironomidae_cluster1117"	"b77b2d3fab103d8632146d1722457f26"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Chironomidae_X"	"Chironomidae_XX"	"unclassified.Chironomidae_XX"	0	0	0	0	0	0	97	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chironomidae_cluster112"	"0ff7bb242fb4776dbf412b2a24832c84"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Paratanytarsus"	"Paratanytarsus inopertus"	"BOLD:AAU1200"	0	0	0	0	83	0	0	0	0	0	0	0	0	0	3333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chironomidae_cluster113"	"746b08e6887e70d06ccb1eaffb5b4a78"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Rheotanytarsus"	"Rheotanytarsus_X"	"BOLD:AAU3409"	0	10751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chironomidae_cluster1133"	"ab8d7a9dbb1a5ede48f85b81c95ae51d"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Limnophyes"	"Limnophyes asquamatus"	"BOLD:AAU6762"	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chironomidae_cluster114"	"bf6fb8ff9ff4044c303cf90144a47ac6"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Pseudorthocladius"	"Pseudorthocladius filiformis"	"BOLD:AAD9250"	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chironomidae_cluster115"	"376e1a1042ee7f3ab1faf6add3ca03b9"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Paraphaenocladius"	"Paraphaenocladius impensus"	"BOLD:AAC4201"	0	0	0	0	0	0	0	0	430	0	0	119	0	0	0	0	1616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chironomidae_cluster116"	"51c117f7e5d6969790fdb7c172526aa3"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Polypedilum"	"Polypedilum nubeculosum"	"BOLD:AAY3395"	0	0	0	240	0	372	0	3672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chironomidae_cluster118"	"ce78874bd5fcdd778c45a7213884faf8"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Cricotopus"	"Cricotopus tibialis"	"BOLD:AAB7294"	0	0	0	0	0	0	0	0	3511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chironomidae_cluster12"	"5bbe1aa9be185dd449fd07d327f5f238"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Bryophaenocladius"	"Bryophaenocladius_X"	"BOLD:AAI3856"	0	0	0	0	0	0	24841	0	3739	0	8308	253768	3372	0	0	0	0	25661	0	26346	0	0	12788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chironomidae_cluster120"	"d3a37823fde0b7a3c6a8ea5b58e3f82f"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Paraphaenocladius"	"Paraphaenocladius_X"	"BOLD:ACF8768"	0	0	0	0	0	0	0	0	0	0	0	913	0	0	0	0	6689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chironomidae_cluster122"	"0fba90cba91f866aaecc8e79acb510a2"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Procladius"	"Procladius_X"	"BOLD:ACY8325"	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chironomidae_cluster124"	"c48992c0ff473290738ed0f4fdb19c46"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"unclassified.Chironomidae"	"unclassified.Chironomidae"	"unclassified.Chironomidae"	9592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chironomidae_cluster125"	"d3f304d5a4435c4a371e3354f064d8cc"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Chironomus"	"Chironomus_X"	"BOLD:AAI4303"	0	0	0	0	0	0	0	0	0	0	0	0	0	689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chironomidae_cluster126"	"6d132f39e2d6bc19e8a43f354dcf379f"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Chironomus"	"Chironomus luridus"	"BOLD:AAJ4282"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chironomidae_cluster128"	"d1cb34a2b7018808edd545c4102ea66f"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Metriocnemus"	"Metriocnemus_X"	"BOLD:AAW0360"	336	0	0	0	0	0	556	0	0	0	244	403	0	0	0	0	0	0	0	4736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chironomidae_cluster129"	"99d27c384619d27b5997abc8ba77ac07"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Chironomus"	"Chironomus_X"	"BOLD:AAC0903"	0	0	0	0	0	0	0	1719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chironomidae_cluster13"	"fcb4b807cbc9d6b5160ebeab651a6f62"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Bryophaenocladius"	"Bryophaenocladius ictericus"	"BOLD:AAM6273"	607	0	0	0	0	4078	1878	0	0	0	0	8943	34004	0	0	0	0	818	6821	0	0	0	0	0	5524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chironomidae_cluster131"	"c28d33255002e8fe4b880cc96e0171d2"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Smittia"	"Smittia_X"	"BOLD:ACF7218"	0	0	0	0	0	0	0	0	0	0	0	0	0	1255	0	0	0	0	0	0	0	0	0	0	1653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chironomidae_cluster132"	"2077d748208777a3ed0c4befc48cc4f4"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Paraphaenocladius"	"Paraphaenocladius impensus"	"BOLD:AAQ2297"	0	0	0	0	0	0	860	0	332	0	0	17535	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chironomidae_cluster133"	"9474abbc2e0495ec4c7e6431cfa90655"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Chironomidae_X"	"Chironomidae_XX"	"BOLD:AAM6311"	0	0	0	0	0	0	0	0	891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chironomidae_cluster134"	"09a74214fd5a396cdf2d5e9e749ffe44"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Psectrocladius"	"Psectrocladius_X"	"BOLD:AAX8186"	0	0	0	0	0	0	0	0	0	0	0	0	0	469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chironomidae_cluster136"	"c78fe3067e27e35222e8ee06ba00e2e0"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Micropsectra"	"Micropsectra contracta"	"BOLD:AAC7823"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chironomidae_cluster138"	"63f750b9661520a17f07a4d9b172859d"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Corynoneura"	"Corynoneura lacustris"	"BOLD:ACG9967"	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	6039	0	0	0	0	552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chironomidae_cluster14"	"9bef2257117428b0bdb3fbfd8cfd14de"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Gymnometriocnemus"	"Gymnometriocnemus_X"	"BOLD:AAU6760"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chironomidae_cluster140"	"5522bf79ff3e05416a62d72142bc55bc"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Ablabesmyia"	"Ablabesmyia aspera"	"BOLD:AAF3626"	0	0	0	0	0	0	62	0	0	0	0	612	0	0	0	0	577	0	0	8329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chironomidae_cluster141"	"3b7b717b4c91a159a51415260db41c7d"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Tanytarsus"	"Tanytarsus_X"	"BOLD:AAU4445"	0	0	0	0	0	0	1039	0	0	0	0	0	3371	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chironomidae_cluster143"	"9d82e19059bb1fc598eedeaa6a88fb5f"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Bryophaenocladius"	"Bryophaenocladius_X"	"BOLD:AAQ2044"	0	0	0	0	0	0	0	0	0	0	0	1442	0	0	0	0	0	8275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chironomidae_cluster144"	"d189ecdf2fddb340449ec6e21cb715eb"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Limnophyes"	"Limnophyes brachytomus"	"BOLD:AAB7912"	0	0	0	0	0	0	0	0	705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chironomidae_cluster146"	"0a6fd73c8938791841babef44293bae7"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Limnophyes"	"Limnophyes aagaardi"	"BOLD:ACC0450"	0	0	0	0	0	0	116	0	0	0	7016	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chironomidae_cluster147"	"6853d53d77207eca0d9330bba821f569"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Orthocladius"	"Orthocladius subletteorum"	"BOLD:AAD4028"	0	0	0	0	0	0	0	0	2786	0	0	16513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chironomidae_cluster148"	"799a7ab3961c869ccd5ed33ccb2c07df"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Glyptotendipes"	"Glyptotendipes_X"	"BOLD:ACE3296"	0	0	0	0	0	0	1962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chironomidae_cluster149"	"c70301de1a3111d3b1935e0c0dea01ec"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Paraphaenocladius"	"Paraphaenocladius pseudirritus"	"BOLD:AAC4195"	0	0	0	0	0	0	12	0	0	0	0	248	0	686	0	0	7800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chironomidae_cluster15"	"3d894699c6315a5d1bbfe334c025f1e9"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Metriocnemus"	"Metriocnemus albolineatus"	"BOLD:AAC6643"	0	0	0	89	0	0	0	0	0	0	0	445	0	11953	0	0	1931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chironomidae_cluster152"	"661d53f03dc0aa1ca99d422d92e6337d"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Paraphaenocladius"	"Paraphaenocladius impensus"	"BOLD:ACN9514"	0	0	0	0	0	0	0	602	0	0	0	484	0	567	1434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chironomidae_cluster153"	"ef957c6e3466911a201e5a278bcade6d"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Gymnometriocnemus"	"Gymnometriocnemus brevitarsis"	"BOLD:AAI1980"	0	0	0	0	0	0	0	0	0	0	0	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chironomidae_cluster155"	"5e9669f7fff6bdc0e14efea33bdad1fe"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Limnophyes"	"unclassified.Limnophyes"	"unclassified.Limnophyes"	0	0	0	0	0	0	0	0	0	0	0	21	407	0	0	0	0	0	0	4601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chironomidae_cluster156"	"cdf9a254ae1bcde593cb5f80d157d588"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Pseudorthocladius"	"Pseudorthocladius_X"	"BOLD:ABV3504"	0	0	0	0	0	0	0	0	0	0	0	1782	0	0	0	0	0	0	0	0	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chironomidae_cluster157"	"a87b8aaa19defadddee29e269b2a40d1"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Orthocladius"	"Orthocladius gelidorum"	"BOLD:AAI3489"	0	0	0	0	0	0	0	0	5787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chironomidae_cluster159"	"d45377cce482403291d6c767c1521b73"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Metriocnemus"	"Metriocnemus_X"	"BOLD:AAV4654"	0	0	0	0	0	0	0	0	3662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chironomidae_cluster16"	"8d95b34c4e1f28b83fc7070c9f61941a"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Limnophyes"	"Limnophyes asquamatus"	"BOLD:AAD1720"	773	0	0	0	0	0	361	641	12283	0	0	1013	2606	0	2614	0	3820	0	0	75623	2737	0	0	0	148	6337	2331	5243	0	0	5262	12922	10438	0	0	0	0	0	0	0
"Chironomidae_cluster160"	"b2da9d5b753b6f37fc231a7a09bd37b3"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Procladius"	"Procladius_X"	"BOLD:AAG5487"	0	0	0	89	0	0	0	698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chironomidae_cluster162"	"e33d76db24055ff771e36e445bee4e2d"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Paraphaenocladius"	"Paraphaenocladius_X"	"BOLD:AAM5383"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chironomidae_cluster163"	"04368208ce1567874d4960432152d443"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Heterotanytarsus"	"Heterotanytarsus apicalis"	"BOLD:AAB8663"	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chironomidae_cluster165"	"a9511d0ece0dedb39f8660ea445c3cd2"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Tanytarsus"	"Tanytarsus pallidicornis"	"BOLD:ACR3318"	0	0	0	0	0	2716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
