"cluster"	"ASV"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"SCFYMN"	"SKVHMG"	"SDD4G5"	"SFKMCD"	"SM6D3B"	"SQYDDG"	"SHLY4A"	"SKA8NJ"	"SASQEH"	"ST2SCC"	"SSJSP9"	"SZCD49"	"SK91LD"	"SQ1CGZ"	"SZNYJX"	"S6TGBG"	"SCECHR"	"SUNVYF"	"SWKRGL"	"SGZUHD"	"SUXVVU"	"SSY7BM"	"SNYBEM"	"SQQBCH"	"SUTTXP"	"S8APX1"	"SLWUQ2"	"S5MEZA"	"SY34ZS"	"STHFJP"	"SKYQAL"	"SIRUBH"	"SCNXZK"	"SUXEKB"	"SQVR9H"	"SIUQ3G"	"SG3CB2"	"SBWPUY"	"SC1YIM"	"SACBBR"
"Cicadellidae_cluster70"	"e78420ca2ac16e9b081dfdc24be2a92d"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Cicadellidae"	"Alnetoidia"	0	0	0	0	0	44	0	371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cicadellidae_cluster72"	"7870819403b691d0f53871daf2b6b12d"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Cicadellidae"	"Dikraneura"	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cicadellidae_cluster74"	"4e709475dec7045928641826cbe0f715"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Cicadellidae"	"Idiocerus"	0	0	0	0	0	1305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cicadellidae_cluster92"	"11a71b1d8609a394248c36d6e1e94253"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Cicadellidae"	"Populicerus"	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cixiidae_cluster1"	"19019bc0e93a80bcf5bdd62777dae4f5"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Cixiidae"	"Cixius"	848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1501	3401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cixiidae_cluster3"	"06e743509e660d7d32c49ec06618d888"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Cixiidae"	"Tachycixius"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Clambidae_cluster1"	"032d82d16831da1396f96b3127b8d70f"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Clambidae"	"Calyptomerus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cleridae_cluster1"	"fa2b8078cfab2b6b040727cf836ecc29"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Cleridae"	"Thanasimus"	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	136	59	25	0	0	0	0	0	60	0	0	0	0	0	0
"Clubionidae_cluster1"	"f36bd40b105ce20ab9f10f053f252542"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	"Clubionidae"	"Clubiona"	0	67392	0	371	968	0	0	632	0	14775	0	0	3075	316	0	5090	0	2727	0	0	5004	0	0	0	0	0	5763	0	36015	0	0	1545	3399	7311	0	0	0	0	0	40
"Clusiidae_cluster1"	"483a85da2e9b5ddf0a29239f993657e1"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Clusiidae"	"Clusia"	0	0	0	0	0	0	2524	0	0	0	0	0	0	0	0	0	0	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Clusiidae_cluster3"	"774a550e6a6f160d621695979309b7ba"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Clusiidae"	"Clusiidae_X"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Clusiidae_cluster4"	"f353e679d79e76e37e7309f85282b661"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Clusiidae"	"Clusiodes"	0	0	0	0	0	0	539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Coccinellidae_cluster1"	"95b649a6e3e61eb9b8092e3b7a2c9a79"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Coccinellidae"	"Coccinella"	0	0	0	184	0	2112	0	473	0	0	0	0	0	151	0	0	0	0	0	0	2823	0	0	0	0	0	0	122	2966	0	0	0	0	0	0	0	0	0	0	0
"Coccinellidae_cluster10"	"2f1e42fd7461468a54af1af21bb4b183"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Coccinellidae"	"Adalia"	0	0	0	742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Coccinellidae_cluster12"	"cc22c5faa6c7e479e0dc27e490c00db9"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Coccinellidae"	"Chilocorus"	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	29	0	0	0	0	0	0	0
"Coccinellidae_cluster19"	"31b0d196f8512de6a8bdab6c2875a18d"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Coccinellidae"	"Psyllobora"	0	0	668	539	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17181	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Coccinellidae_cluster2"	"1fbbd36ec75916ede7b96a0d0ed6ee0a"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Coccinellidae"	"Halyzia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Coccinellidae_cluster22"	"600922211d3a1e0d961b97d6062ce449"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Coccinellidae"	"Brumus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0
"Coccinellidae_cluster23"	"58b4e41590813d38602d5d6f4cd4877a"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Coccinellidae"	"Scymnus"	0	0	0	16	0	0	0	1648	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	79	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0
"Coccinellidae_cluster26"	"c9c51cc36b350fca131251e684281f20"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Coccinellidae"	"Calvia"	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Coccinellidae_cluster4"	"096620fa592a80615ba19b8f533688b0"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Coccinellidae"	"Propylaea"	0	0	0	119	0	0	0	5553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Coenagrionidae_cluster3"	"1c219fad5a91b1b2d06945898563716d"	"Animalia"	"Arthropoda"	"Insecta"	"Odonata"	"Coenagrionidae"	"Ischnura"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0
"Coleophoridae_cluster1"	"d72ed9fc3cc52f208a7b5652d0285994"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Coleophoridae"	"Coleophora"	0	0	451	54	0	0	1431	0	0	0	1297	356	0	0	0	31	4497	18	0	0	1072	0	0	0	1205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Coniopterygidae_cluster11"	"8296adf5d852171155b0682d6bfe1d47"	"Animalia"	"Arthropoda"	"Insecta"	"Neuroptera"	"Coniopterygidae"	"Coniopteryx"	0	0	0	0	17	0	7	0	0	0	0	0	0	1369	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Corvidae_cluster1"	"bed700aa4e12375c58bbd711333ea373"	"Animalia"	"Chordata"	"Aves"	"Passeriformes"	"Corvidae"	"Corvus"	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Corvidae_cluster2"	"507198f5332d17c974e41a7231ba793a"	"Animalia"	"Chordata"	"Aves"	"Passeriformes"	"Corvidae"	"Coloeus"	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Corvidae_cluster6"	"b02a32dbd57710f60d5d9f4d82cde11f"	"Animalia"	"Chordata"	"Aves"	"Passeriformes"	"Corvidae"	"Perisoreus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Corylophidae_cluster1"	"bd7d3be73b62d17bca400660fc86b503"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Corylophidae"	"Orthoperus"	0	0	0	0	19	0	44	1864	0	870	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Corylophidae_cluster3"	"97c5b3170878157af1c721e7d973b13f"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Corylophidae"	"Sericoderus"	0	0	0	0	0	14	0	16	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Crabronidae_cluster11"	"1e7ac090d24b69c40b9b1a26182fedcf"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Crabronidae"	"Trypoxylon"	0	0	63	0	0	17	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Crabronidae_cluster14"	"d941efeaa4f3c47b1fdfce6624426a1c"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Crabronidae"	"Crossocerus"	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Crabronidae_cluster19"	"2f5687c3e860114a47320222b7db7ce1"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Crabronidae"	"Mimumesa"	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Crabronidae_cluster30"	"d0007c827551af1bad3713d64774f8e9"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Crabronidae"	"Pemphredon"	0	0	0	3	0	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Crabronidae_cluster33"	"0780a4abeba4c7b0be5ca90f0a0168b7"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Crabronidae"	"Passaloecus"	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Crabronidae_cluster35"	"720eb94005e9789d0fc763ef02851251"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Crabronidae"	"Rhopalum"	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Crambidae_cluster1"	"a1d6d6be6aa170604cde1f0ec6c73e47"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Crambidae"	"Chrysoteuchia"	0	0	25523	7894	0	1141	0	5745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Crambidae_cluster12"	"6ca293d67a67a8e14522caaebb0a1423"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Crambidae"	"Scoparia"	0	0	5551	0	0	0	0	1065	0	0	0	0	0	0	0	0	0	0	0	0	0	16776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Crambidae_cluster16"	"4226dd1b7954c63c3422e5ee5f345c4a"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Crambidae"	"Eudonia"	0	0	0	0	0	0	0	984	0	5013	0	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Crambidae_cluster19"	"aafe9883f75ad60ccb91b408ca9d3395"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Crambidae"	"Chilo"	0	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Crambidae_cluster2"	"428f56a92a4f51affae0657a4f5fd041"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Crambidae"	"Crambus"	0	0	0	0	0	1552	0	0	0	0	0	0	0	0	0	25322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Crambidae_cluster3"	"56a654fe0493e8c680f6dfabb28f83ca"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Crambidae"	"Agriphila"	0	0	0	0	0	0	0	19115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cricetidae_cluster1"	"0dd2f8453685dea7a3c237df33dc31f6"	"Animalia"	"Chordata"	"Mammalia"	"Rodentia"	"Cricetidae"	"Myodes"	0	0	0	0	0	0	0	8	0	0	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cricetidae_cluster4"	"97d7d3b80834e06e191250bee6043b5d"	"Animalia"	"Chordata"	"Mammalia"	"Rodentia"	"Cricetidae"	"Arvicola"	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cricetidae_cluster6"	"7255879244361cec2a1f2c261a69b804"	"Animalia"	"Chordata"	"Mammalia"	"Rodentia"	"Cricetidae"	"Lemmus"	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cryptophagidae_cluster2"	"6c92d95ec0d94603bba65c4d4d7ac3ad"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Cryptophagidae"	"Atomaria"	0	0	3	0	10	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	396	0	0	0	0	0
"Cryptophagidae_cluster4"	"3dce8c241a8c4ac1fb42ae111116f270"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Cryptophagidae"	"Cryptophagus"	0	0	0	0	0	0	0	0	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cryptophagidae_cluster55"	"7e0e81b19a56b573706cc859657bfc35"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Cryptophagidae"	"Ephistemus"	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Culicidae_cluster1"	"fc299f743e05667b5a37afd5850d6023"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Culicidae"	"Aedes"	0	23281	0	4440	0	9082	22752	2374	195	0	0	6404	0	7185	26420	115	0	0	0	8924	0	0	0	0	0	0	0	0	0	0	10709	0	0	0	0	0	0	0	0	0
"Culicidae_cluster21"	"0e2575ba3fa87cb9fa2acf07a65d8e7a"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Culicidae"	"Culicidae_X"	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Culicidae_cluster26"	"5f51df11ce01e31c47b2e3673478087d"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Culicidae"	"Culex"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Culicidae_cluster5"	"f874b2f6a3cc8a8527fdddc720dadde7"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Culicidae"	"Culiseta"	0	0	0	0	0	0	0	0	0	0	0	0	0	1853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cunaxidae_cluster14"	"50539332b64d9dc330fcb8b148ba0595"	"Animalia"	"Arthropoda"	"Arachnida"	"Trombidiformes"	"Cunaxidae"	"unclassified.Cunaxidae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Curculionidae_cluster1"	"35b31ce2661606f21404c4c4b883924b"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Curculionidae"	"Phyllobius"	0	2369	0	0	707	0	0	0	0	0	0	0	0	36130	0	0	0	0	0	0	24	0	0	0	16414	0	0	0	0	0	9403	0	19973	0	0	0	0	0	0	0
"Curculionidae_cluster10"	"b0cc2f479610649ec9f9264e26665fc8"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Curculionidae"	"Strophosoma"	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238	0	0	0
"Curculionidae_cluster105"	"7f962adfeaf50a135042bad704f36a7b"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Curculionidae"	"Anoplus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Curculionidae_cluster112"	"b5cd59d6c91fa8c95992587ec93bcb71"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Curculionidae"	"Ips"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Curculionidae_cluster15"	"8623b82a8719f5d23b7d0fdebde228e3"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Curculionidae"	"Polydrusus"	0	0	0	2233	0	0	4437	0	0	0	0	203	881	163	0	0	0	374	0	0	0	0	0	0	0	0	0	0	0	0	2249	0	0	36	0	0	0	6271	0	0
"Curculionidae_cluster150"	"8ded64dcdd7bbe9e54e4c777e545f021"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Curculionidae"	"Barynotus"	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Curculionidae_cluster17"	"237ba95b84db915ea1ad1d353ac30292"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Curculionidae"	"Hylobius"	0	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	1762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Curculionidae_cluster184"	"5b68f4fc6c3580e9c7e2348abadf2cc7"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Curculionidae"	"Coeliodes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Curculionidae_cluster21"	"4875c265747127fd43a57470d83af096"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Curculionidae"	"Romualdius"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	42	0	0	0
"Curculionidae_cluster28"	"950b0da066773e73e355fb577a7d2c8b"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Curculionidae"	"Rhamphus"	0	0	0	0	0	71	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Curculionidae_cluster3"	"71f02b239b890bdd0481d1c231799f29"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Curculionidae"	"Trypodendron"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0
"Curculionidae_cluster30"	"d2cec64064301862c732937135b70952"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Curculionidae"	"Brachypterus"	0	0	0	72	0	0	0	714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Curculionidae_cluster31"	"f9a3efe5272045ce9b69dc0ca3974a0d"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Curculionidae"	"Orchestes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Curculionidae_cluster57"	"e6c5520b548770964260c1824f5bd990"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Curculionidae"	"Anthonomus"	0	130	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Curculionidae_cluster62"	"a1995eeaebf0ecefd8cea37b85eaab6e"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Curculionidae"	"Hylurgops"	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Curculionidae_cluster8"	"7ddc7b72e0d991189b106fb1d1f638f4"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Curculionidae"	"Hylesinus"	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	33	181	0	0	0	0	0	0	0	0	0	0	0
"Curculionidae_cluster88"	"fcb6b71d4d969270f2ff06209e246925"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Curculionidae"	"Brachonyx"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0
"Curculionidae_cluster96"	"b2d01a8642eeb69109a9dc85eecfa4cd"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Curculionidae"	"Dorytomus"	0	0	0	5	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Curculionidae_cluster97"	"8d6b77ed788ec8991ff6a840caa2982a"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Curculionidae"	"Hylastes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0
"Cybaeidae_cluster1"	"946e385d3a1a441220a0a70265c232bf"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	"Cybaeidae"	"Cryphoeca"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1075	727	0	0	0	0	0	0	0	0	130	0	0	0	528
"Cymbaeremaeidae_cluster1"	"83a5afbbc1ebe13198ce9aee8899da27"	"Animalia"	"Arthropoda"	"Arachnida"	"Sarcoptiformes"	"Cymbaeremaeidae"	"Cymbaeremaeus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cynipidae_cluster1"	"d26e51ad8b6802c57edab5e63f48b787"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Cynipidae"	"Neuroterus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	462	0	0
"Cynipidae_cluster12"	"c0f824a486870f9eb1671cfa3c1925fe"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Cynipidae"	"Saphonecrus"	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cynipidae_cluster16"	"0cc5f33b0a90d116552fd35d346e841b"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Cynipidae"	"Synergus"	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	491	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cynipidae_cluster20"	"baa93484951e91b03d0be93a735c4ec2"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Cynipidae"	"Periclistus"	0	0	0	0	0	0	0	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Damaeidae_cluster2"	"dd118abfc07c17e951f31d229db9a71b"	"Animalia"	"Arthropoda"	"Arachnida"	"Sarcoptiformes"	"Damaeidae"	"Epidamaeus"	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Damaeidae_cluster3"	"54174a796c7023c9eb10c2979b138cb5"	"Animalia"	"Arthropoda"	"Arachnida"	"Sarcoptiformes"	"Damaeidae"	"Damaeus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1468	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0
"Delphacidae_cluster2"	"99204ccc026775fc238eb1afe2cf4344"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Delphacidae"	"Stenocranus"	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
